# h        omch2      ombh2      ln(10^10*As)    ns    tau
0.65922037 0.14719598 0.02943187 2.75300219 1.06380247 0.08873762
0.67434024 0.06311286 0.01663885 2.13066282 0.83668162 0.12316197
0.75230193 0.16339215 0.02773601 3.60184634 1.05933658 0.19753819
0.72329675 0.09519808 0.01414271 2.97973008 0.95984763 0.17378838
0.60001340 0.14069105 0.02023247 3.25656243 0.88719008 0.03816728
0.63176018 0.10896626 0.02554194 3.23992233 0.92856299 0.07507742
0.74175617 0.15504318 0.01883323 2.52359060 1.00590572 0.24046696
0.78305972 0.08742804 0.02305274 3.90171847 1.09369669 0.14820663
0.69337318 0.18594750 0.01132213 2.36606609 0.86635192 0.04359323
0.69529456 0.08239959 0.02863853 3.39796370 0.98719782 0.24847486
0.77827029 0.18165120 0.01698664 2.86916295 0.90984591 0.08394954
0.74613095 0.11330378 0.02120555 3.74359868 0.81007071 0.04784584
0.63035188 0.16011282 0.01441931 2.02047728 1.03740631 0.15332308
0.61131283 0.09074154 0.01972881 2.47644617 1.07805380 0.19328565
0.71537926 0.13579537 0.02589606 3.76016069 0.85538966 0.11804547
0.75980476 0.06804061 0.01230338 2.63386399 0.94348033 0.03015931
0.66355388 0.16788071 0.02332179 3.09822734 1.01612870 0.16491631
0.65445497 0.12188341 0.01052878 3.97098848 0.88232291 0.14355768
0.76906215 0.15153776 0.02384640 2.26542991 0.95497358 0.06885937
0.70568202 0.06987631 0.01806406 3.13742412 1.04502117 0.09293854
0.62075318 0.19416074 0.02631080 2.59496678 0.82235934 0.22823767
0.63921871 0.05493826 0.02162638 2.89273272 0.86185096 0.17842998
0.73742270 0.18097848 0.01274849 3.37468944 1.08918886 0.01289379
0.78810120 0.09874210 0.02915457 2.24692777 0.99210300 0.10530814
0.68520666 0.12780854 0.01522059 3.51695519 0.91475340 0.20977477
0.68167770 0.05314533 0.01395975 3.07984251 1.07057407 0.23455510
0.79167978 0.17347466 0.02041508 2.68385378 0.84322217 0.09926823
0.73318494 0.10514329 0.01650991 3.81170700 0.93334557 0.06393334
0.64350451 0.13084258 0.02786523 2.45577263 1.01068117 0.13864915
0.62425775 0.12008804 0.02255697 2.03283860 0.97356547 0.20719808
0.70222554 0.14402751 0.01181816 3.69936515 0.90090136 0.10271945
0.77342196 0.07629309 0.02509958 2.82746250 0.80374427 0.01407913
0.65014473 0.19720637 0.01927525 3.40901288 1.02639266 0.17959757
0.66622915 0.09261773 0.02710732 3.53519913 0.87427454 0.15970401
0.75708146 0.14338187 0.01851751 2.19682760 1.09692520 0.05412662
0.71734572 0.06170437 0.02461110 3.32321585 0.99722067 0.07907760
0.60929675 0.16491104 0.01101404 2.91357054 0.92455884 0.24349753
0.62755458 0.08425933 0.01569721 2.58243357 0.89093818 0.16229097
0.74887869 0.18922640 0.02992791 3.18157731 0.96827605 0.02763386
0.77632822 0.10696969 0.01320809 2.30723313 1.05629146 0.11916176
0.69718855 0.15715044 0.02241674 3.96007257 0.82894184 0.19450758
0.68913621 0.11185640 0.01754450 2.80299592 1.02449305 0.03368800
0.78734631 0.16159743 0.02683064 3.46460960 0.94714600 0.16935590
0.73822643 0.07978031 0.01011144 2.08663432 0.84773229 0.20431702
0.63533798 0.18430763 0.02426339 3.67694371 1.07507274 0.12998236
0.60437247 0.06600943 0.02894659 3.81850727 1.04071723 0.04431712
0.71898577 0.16994883 0.01542824 2.41760571 0.81805739 0.14888347
0.75580724 0.08753876 0.02152124 3.03987456 0.90577769 0.23744346
0.67088449 0.13903559 0.01285389 2.69269922 0.97843035 0.07201263
0.66118762 0.07136089 0.02068597 2.31596961 0.91961842 0.10883955
0.76524793 0.19271332 0.01493917 3.91996611 0.99227339 0.21421169
0.70988725 0.12453988 0.02822117 2.54443235 1.08268303 0.18945869
0.61363028 0.14891852 0.01740365 3.18845268 0.86002550 0.02483339
0.64516935 0.10081047 0.01209538 3.30071931 0.82451411 0.08940716
0.72813896 0.12577762 0.02352945 2.96720056 1.05185688 0.22380078
0.79621344 0.05817824 0.01962364 3.59093437 0.95440009 0.13252900
0.68042828 0.17777545 0.02600148 2.17246997 0.87705535 0.05691979
0.67933478 0.07796380 0.01895044 3.93270262 0.84467780 0.07684360
0.79402446 0.19552593 0.02542470 2.33453543 1.06734218 0.24245028
0.73084188 0.11854523 0.01151739 3.20887852 1.00746776 0.14622000
0.64584886 0.14557890 0.02285744 2.55506255 0.93481963 0.04182938
0.61410076 0.10477208 0.02754064 2.94868540 0.89942730 0.12491140
0.71238114 0.13122237 0.01683419 3.28803346 0.97677890 0.19953920
0.76326492 0.05364386 0.02011529 2.16164414 1.02962455 0.17179059
0.66030010 0.17296640 0.01425984 3.57031290 0.80228864 0.03641549
0.67013466 0.10763329 0.02209191 3.45202403 1.09957099 0.06193393
0.75317457 0.15647712 0.01353323 2.78452090 0.87223285 0.13736730
0.72125119 0.08346726 0.02962711 3.65642270 0.92249896 0.22130571
0.60538962 0.19002705 0.01599771 2.07584893 0.99984831 0.08673637
0.63614916 0.05974012 0.01068944 2.43626847 0.96564841 0.02006290
0.74028587 0.16688387 0.02493540 3.83128059 0.89299805 0.18439505
0.78492266 0.09445294 0.01821770 2.70342655 0.83098353 0.21693186
0.68859540 0.14153693 0.02740743 3.06033750 1.05364566 0.11126693
0.69929325 0.08952988 0.01255319 2.21539618 0.94920600 0.17645808
0.77719095 0.13705306 0.02182164 3.54793835 1.02186557 0.01111525
0.74838341 0.06418282 0.01510336 2.92420560 1.07242679 0.10708896
0.62518237 0.17176571 0.02927178 3.34364661 0.84977386 0.21174354
0.60671553 0.07912527 0.02396352 3.16889422 0.81601583 0.14154522
0.71664143 0.18495295 0.01041161 2.56392113 1.04336318 0.06712232
0.75815016 0.11267537 0.02650613 3.93945596 0.98105784 0.09467340
0.66853981 0.16078704 0.01786870 2.29641222 0.90371769 0.23025329
0.65259318 0.05853974 0.02570076 2.66538177 0.99548697 0.19155103
0.77384109 0.17742252 0.01992406 3.06725989 0.91814448 0.11602960
0.70129266 0.10028390 0.02320454 2.44499186 0.85856975 0.03217199
0.62222310 0.12629446 0.01242060 3.79119068 1.08591476 0.16665315
0.64126389 0.12284116 0.01710377 3.71214148 1.04862514 0.24669384
0.73204610 0.15060752 0.02852136 2.05150431 0.82596987 0.08198100
0.79230793 0.07289397 0.01461465 3.42948044 0.87852928 0.04981749
0.68433517 0.19118883 0.02101019 2.83819450 0.95118651 0.15510185
0.68627419 0.11643855 0.02973259 2.27618839 0.80708961 0.16031925
0.79041699 0.14757605 0.01589259 3.99154354 1.02974912 0.02585516
0.73484035 0.07468547 0.02229961 2.61341483 0.97009915 0.12094285
0.63851920 0.19869522 0.01332525 3.15004381 0.89744616 0.19647605
0.62025969 0.05212554 0.01863475 3.35420006 0.93705683 0.15769137
0.70330569 0.17437546 0.02699011 2.88203994 1.01440413 0.05238974
0.77116888 0.10208184 0.01120933 3.50415538 1.06703421 0.08081218
0.65531343 0.13380329 0.02441584 2.22829961 0.83969402 0.24551345
0.66418306 0.08546465 0.01162284 2.85849058 1.06198252 0.20546330
0.76245734 0.18792061 0.02275234 3.37755666 0.83464008 0.10070376
0.71313990 0.11080233 0.01915812 2.00186924 0.88513006 0.01609152
0.61016896 0.15319853 0.02521674 3.73088103 0.96247513 0.18133468
0.62941708 0.09586197 0.02053233 3.78074047 1.00327823 0.23277425
0.74410066 0.14001858 0.01384254 2.48729128 0.93062300 0.09729951
0.78071685 0.06232108 0.02806051 3.11087145 0.86839347 0.06590528
0.69571772 0.16419366 0.01631465 2.65239849 1.09105075 0.14042764
0.69138891 0.06738642 0.02364661 3.62240442 0.91190577 0.09117353
0.78217723 0.16852631 0.01197825 2.14142425 0.98457020 0.22578394
0.74222563 0.09156138 0.02619686 3.26918674 1.03476049 0.13054265
0.63425896 0.13498526 0.01942832 2.99818280 0.81211242 0.05515565
0.60271820 0.11529518 0.01474391 2.51290083 0.85334796 0.11058880
0.72397222 0.15813114 0.02088126 3.21943590 1.08069961 0.21621287
0.75121036 0.08057326 0.01728645 2.34744255 1.01875632 0.18746062
0.67214689 0.18346895 0.02833842 3.88892334 0.94142046 0.02308190
0.65679783 0.09704424 0.01554541 3.00841742 0.95818703 0.04631496
0.76671761 0.12949782 0.02882945 2.72372631 0.88084883 0.15063521
0.70802512 0.05647220 0.01304927 3.85002408 0.82090374 0.23569399
0.61840869 0.17945427 0.02132591 2.38663733 1.04825304 0.07001166
0.64937555 0.07023811 0.02663538 2.11815205 1.08595698 0.03567455
0.72726713 0.19380868 0.01773978 3.64597619 0.86330658 0.17111982
0.79825838 0.12135712 0.02414618 2.77154155 0.91622748 0.20255090
0.67505124 0.15205547 0.01022869 3.49563952 0.98888957 0.12799896
0.67589452 0.06064249 0.02641228 2.97352881 0.93455401 0.13817260
0.79760925 0.16589911 0.01796286 3.25916548 1.00720237 0.06253306
0.72798827 0.09301957 0.02405735 2.13485184 1.06951187 0.09879264
0.64845799 0.14290622 0.01031747 3.60113728 0.84684771 0.23315752
0.61769409 0.10678585 0.01500188 3.89504609 0.80019225 0.18007230
0.70893702 0.15726046 0.02937296 2.36816751 1.02752783 0.01547756
0.76588078 0.08495556 0.01265465 3.24458627 0.97697132 0.10319687
0.65744120 0.18845635 0.02172048 2.52338699 0.89961939 0.20859751
0.67298831 0.10613107 0.01455255 2.39177600 1.00077311 0.24307870
0.75056548 0.12978099 0.02107258 3.87174861 0.92342353 0.07761960
0.72469140 0.05266939 0.01716588 2.74987649 0.87086883 0.05371049
0.60180478 0.17387678 0.02845894 3.01791975 1.09820674 0.15824697
0.63353326 0.07640339 0.02314947 3.47003150 1.05508287 0.19492457
0.74314473 0.19702225 0.01247536 2.76248886 0.83242107 0.12061794
0.78132938 0.11931829 0.02575586 3.64037259 0.89199996 0.02805184
0.69203956 0.14472345 0.01986927 2.09593112 0.96465065 0.16374983
0.69663428 0.12435578 0.02001381 3.12830366 0.85113811 0.12855456
0.77999453 0.14902881 0.01436101 2.60829200 1.07379081 0.20387165
0.74474851 0.07205683 0.02764211 3.98199531 1.02094100 0.16792725
0.62857271 0.19194357 0.01673303 2.25008482 0.94828120 0.03323981
0.60952756 0.05711667 0.01142353 2.23730567 0.90471545 0.07344224
0.71397850 0.17876320 0.02295160 3.52980929 0.98205593 0.23789067
0.76154731 0.10121259 0.01904427 2.90424500 1.04192564 0.15031030
0.66489971 0.12530169 0.02533056 3.35981927 0.81457862 0.04476346
0.65622804 0.07989031 0.01816263 3.74088690 1.08374485 0.02346517
0.77045070 0.18412382 0.02746220 2.02653931 0.85640006 0.18895374
0.70395167 0.11108636 0.01074453 3.39877766 0.91840987 0.21284065
0.61941956 0.16229366 0.02488061 2.86510936 0.99575259 0.10833376
0.63786678 0.08852681 0.02956502 2.63162714 0.95099442 0.05828986
0.73568625 0.13797374 0.01606011 3.10479482 0.87833685 0.13303576
0.78949585 0.06553379 0.02215402 2.47678901 0.82806659 0.22516997
0.68699805 0.17035066 0.01347081 3.75560547 1.05072153 0.08991114
0.68342025 0.09508777 0.01719260 3.31752003 0.89725407 0.11469339
0.79302560 0.14087517 0.02843258 2.91469540 0.96990671 0.21913174
0.73139966 0.06388263 0.01483774 3.54279276 1.03184585 0.18407335
0.64210375 0.16269620 0.02078712 2.19369430 0.80918600 0.01850728
0.62287530 0.08644026 0.02609538 2.30200843 0.83752410 0.08729609
0.70044636 0.18700910 0.01952949 3.96169906 1.06486453 0.22262326
0.77476168 0.10944220 0.02374807 2.58955227 1.01466952 0.13417152
0.65186897 0.15464106 0.01187709 3.17793856 0.93732246 0.05950331
0.66762380 0.05063838 0.02408409 3.79777144 0.96347288 0.03955290
0.75887284 0.17594502 0.01029109 2.46623586 0.88612816 0.17427958
0.71599379 0.10292813 0.02669750 3.09189170 0.83320253 0.19892112
0.60756030 0.13302109 0.01767737 2.67541042 1.06054531 0.12365222
0.62582423 0.11787078 0.01299419 2.81302148 1.09241501 0.04220945
0.74754507 0.14620791 0.02138068 3.41900119 0.86975749 0.14771725
0.77810129 0.07378424 0.01560050 2.04538943 0.92969844 0.23908218
0.69857710 0.19967884 0.02877467 3.69139291 1.00235342 0.07458536
0.68775376 0.06888828 0.01110785 2.53383369 0.81354963 0.15384267
0.78556714 0.19522259 0.02451701 3.20228334 1.03619804 0.04919941
0.73956614 0.12235905 0.01873622 2.32455220 0.98357211 0.08446999
0.63706222 0.15113594 0.02688896 3.90802563 0.91090802 0.24983126
0.60611502 0.09863211 0.02220575 3.58083734 0.94234527 0.16439490
0.72033159 0.12799234 0.01341941 2.18677175 1.01968089 0.02880389
0.75402196 0.05570830 0.02982642 3.30879646 1.07933559 0.11752684
0.66948373 0.18028225 0.01579845 2.95478515 0.85198371 0.19193110
0.65945727 0.11436535 0.02800544 2.08537404 1.04615665 0.22869768
0.76391431 0.15912506 0.01636942 3.68253462 0.81880701 0.09435169
0.71166031 0.08199748 0.02058742 2.80626845 0.88104126 0.06932221
0.61501883 0.18212712 0.01378775 3.45712468 0.95837912 0.14497168
0.64656400 0.06822470 0.01909603 3.03813935 0.98862394 0.20931291
0.72993034 0.16777043 0.02527914 2.69778469 0.91596210 0.10389318
0.79486151 0.09004561 0.01168495 3.82225092 0.86547626 0.01243279
0.67869182 0.13656512 0.02268992 2.41062243 1.08812690 0.17701779
0.68107733 0.10981255 0.01220190 3.67184314 0.97138080 0.19693615
0.79537028 0.15426098 0.02342296 2.06488692 0.89404063 0.12235594
0.72905660 0.08594088 0.01983027 3.43849759 0.80595413 0.02631792
0.64444810 0.18751706 0.02579491 2.79347066 1.03330146 0.16173332
0.61271832 0.06221164 0.02111170 2.71834535 1.06340892 0.24505154
0.71060196 0.16437577 0.01451347 3.04890437 0.84075598 0.07939725
0.76460464 0.09663031 0.02873236 2.42324748 0.94053589 0.05192880
0.66202434 0.13932291 0.01689251 3.84070528 1.01319544 0.15627915
0.67152931 0.07574763 0.02909950 3.21312952 0.88875578 0.18185421
0.75496595 0.19770573 0.01527537 2.55441549 0.96141303 0.01744517
0.71989926 0.11603470 0.02168148 3.92656143 1.05850360 0.10122427
0.60365317 0.14805256 0.01269370 2.33719856 0.83584835 0.20681961
0.63441881 0.10226423 0.01800197 2.16637007 0.86711168 0.13990627
0.73895225 0.13369357 0.02637320 3.57017128 1.09445671 0.06454982
0.78669572 0.05143016 0.01059089 2.94207310 1.00441329 0.09678085
0.68998394 0.17514352 0.02378397 3.29019496 0.92707081 0.23141975
0.69791080 0.05636248 0.01609916 2.44574383 1.03823958 0.05654132
0.77541177 0.17963666 0.02952602 3.78707510 0.81090370 0.13103382
0.74972313 0.09781228 0.01374430 2.66260992 0.90828051 0.22716681
0.62690661 0.12880246 0.02188056 3.07326184 0.98563213 0.09166381
0.60845808 0.12036764 0.02718883 3.42976130 1.01762088 0.02169804
0.71798725 0.15311762 0.01843605 2.83357729 0.94497276 0.18697130
0.75636488 0.07071460 0.02484152 3.70984455 0.85462965 0.21482817
0.66713906 0.19340486 0.01078365 2.05801171 1.07729404 0.11009667
0.65086283 0.09174348 0.02299064 2.93527252 0.82203876 0.07145497
0.77250746 0.13487583 0.01138453 3.32836159 1.04470088 0.23612752
0.70306573 0.06669077 0.02560405 2.20633771 0.95690520 0.15207764
0.62361165 0.16929463 0.01877081 3.56132556 0.88425482 0.04674569
0.64265854 0.08163570 0.01408763 3.95102832 0.91274853 0.12655750
0.73383747 0.18247918 0.02028723 2.28160213 0.99009787 0.20211919
0.79095600 0.11489165 0.01669395 3.15933412 1.08958267 0.16967554
0.68259872 0.15860735 0.02768122 2.57683721 0.86224451 0.03524200
0.68448891 0.08328486 0.02141976 2.01385835 1.00867631 0.04046108
0.78901624 0.19013678 0.01295507 3.72237759 0.93134043 0.14571512
0.73658290 0.10832867 0.02904805 2.84449302 0.84361599 0.24107931
0.63986503 0.15570906 0.01532709 3.38795791 1.07096761 0.07633774
0.62159941 0.09339078 0.01001759 3.12336219 1.02607207 0.03778560
0.70502993 0.14252642 0.02435754 2.64436617 0.80342399 0.17229732
0.76978643 0.06014397 0.01763833 3.76623746 0.90283297 0.20090835
0.65353426 0.16640735 0.02673651 2.49721760 0.97549739 0.12541541
0.66283113 0.11865468 0.01956857 2.62107045 0.92605101 0.08530864
0.76072090 0.14539679 0.02605626 3.14697251 0.99871312 0.22086027
0.71453456 0.07719546 0.01215047 2.27055265 1.09616517 0.13593859
0.61196034 0.19622161 0.02347466 3.99272848 0.87351479 0.06148582
0.63119015 0.05463364 0.02815908 3.51133607 0.82977512 0.11269650
0.74548921 0.17190396 0.01746605 2.22472285 1.05712443 0.21737912
0.77898651 0.10429585 0.02074808 3.34903544 0.96671065 0.18582192
0.69438410 0.13162593 0.01487675 2.88372651 0.88937247 0.02050919
0.69272863 0.09922146 0.02500573 3.85323462 1.07583249 0.21132466
0.78390148 0.12728423 0.01936941 2.37909042 0.84849232 0.10563100
0.74084319 0.05894327 0.02265080 3.00709706 0.94565356 0.01069917
0.63247979 0.17694632 0.01172403 2.72925715 1.02300088 0.17500100
0.60093293 0.07271187 0.01640843 2.77522321 0.97999606 0.23067035
0.72257147 0.19129826 0.02796640 3.48859425 0.90734309 0.09612951
0.75295292 0.12353680 0.01406120 2.11635676 0.81722442 0.06754022
0.67349272 0.14983920 0.02031392 3.65100158 1.03988395 0.14300414
0.65857091 0.06517230 0.01314600 3.27782941 0.85963196 0.16617664
0.76810617 0.17070357 0.02247914 2.98630240 1.08228922 0.03077166
0.70629478 0.08905339 0.01575933 3.61186774 0.99427853 0.11555397
0.61707507 0.13745688 0.02986550 2.15531690 0.92162329 0.19015350
0.64802363 0.11278508 0.02455602 2.35557978 0.87512343 0.15557652
0.72553069 0.16060466 0.01106881 3.87656801 0.95246848 0.05121599
0.79965303 0.07835724 0.02716241 2.50286579 1.05217716 0.08245848
0.67684263 0.18564830 0.01846272 3.23379967 0.82483470 0.24809319
