# h        omch2      ombh2      ln(10^10*As)    ns    tau
0.79919069 0.16685681 0.01898512 2.55537692 0.99140571 0.21003320
0.79574298 0.07993483 0.03084115 1.94122982 0.86239576 0.22670375
0.59681740 0.19518954 0.02196657 3.10835863 0.86369085 0.17096005
0.76255752 0.13345465 0.02596738 2.56755717 0.89195920 0.00433305
0.73374796 0.12069410 0.02788579 3.40681590 0.79679452 0.07005612
0.74046969 0.19002736 0.00964495 3.90557705 0.96914243 0.24220983
0.59696418 0.16667335 0.02499136 2.18347115 1.02382279 0.08629517
0.76841443 0.11450003 0.01233942 4.05103042 0.93791724 0.00300420
0.66676260 0.17854074 0.01352349 2.22272386 1.08510559 0.06200544
0.60152110 0.12468067 0.01661598 2.19201691 1.04371657 0.08447734
0.77487192 0.18953349 0.02819802 3.16171606 1.05989756 0.20770557
0.69734815 0.14930548 0.03075963 2.78167928 0.88165993 0.05789076
0.80007396 0.15653920 0.01161694 1.99671082 0.90983386 0.18151181
0.67220191 0.09599908 0.01052236 3.84986624 0.83948754 0.17221768
0.79185645 0.04291690 0.01457743 3.74077992 1.02174568 0.18551730
0.69459256 0.13436981 0.01653607 3.14076112 0.91509145 0.17841454
0.67340378 0.16174479 0.02018414 3.65046850 1.07721340 0.00622168
0.76066408 0.09685144 0.01439187 2.83218388 0.95382790 0.00231668
0.77740356 0.17660989 0.02626519 2.09178174 0.92588450 -0.00147240
0.73599576 0.17625574 0.02405016 2.90238676 0.80800900 0.06062927
0.66961019 0.19482895 0.01627149 3.88004471 0.80982537 0.03611734
0.64639099 0.08207114 0.01742674 2.99046692 0.79744738 0.01197049
0.71110517 0.04342672 0.01932346 3.45679324 0.98140641 0.01502376
0.77158832 0.11763272 0.01553901 3.68095875 1.11183756 0.24836458
0.75090803 0.14924015 0.02230032 2.22726856 0.86571682 0.17961819
0.72031768 0.09715690 0.01368436 3.76431740 0.98331106 0.06364679
0.62874864 0.17120029 0.02485547 2.71545613 0.99422949 0.02441819
0.65493121 0.19650580 0.03089508 3.24851690 0.89670411 0.14540054
0.65987116 0.14530476 0.00997940 2.84265603 0.80531862 0.01652216
0.70766770 0.04685973 0.02441351 2.27740507 0.80104477 0.11504794
0.75759195 0.13883489 0.01044170 4.01492040 0.98531907 0.05626312
0.77195432 0.06487206 0.01425734 2.84481404 0.80842316 0.14616016
0.78817033 0.07947275 0.01636057 3.47356264 0.87591897 0.09131651
0.77415699 0.12529974 0.02548707 3.31360432 0.87237233 0.09686413
0.64749151 0.10752779 0.02188036 2.32650862 0.94013805 0.19510320
0.61739815 0.10351012 0.02481091 3.34975508 0.83513985 0.26191656
0.64302734 0.14009598 0.00929261 3.62360143 0.96726957 0.05915288
0.64571250 0.17095704 0.01010272 2.60635812 1.08916376 0.17975111
0.76895820 0.14863163 0.02646516 3.95800207 1.10831759 0.00816071
0.66062461 0.10290947 0.02180738 4.05311116 1.04177284 0.08896106
0.68457798 0.11732541 0.01937820 3.43681344 0.84652677 0.15216777
0.71055263 0.17761973 0.01671444 3.73015326 1.09009122 0.10493924
0.68721216 0.07181082 0.01770881 3.72556525 0.97574990 0.23039994
0.78186377 0.04859530 0.01348393 2.78242674 0.98092274 0.04043800
0.67152575 0.15565247 0.01667813 2.04551483 1.08365239 0.11211788
0.65337982 0.10952600 0.01225427 3.24416171 0.85417222 0.22650067
0.59495343 0.05718552 0.01093995 2.67381213 0.89653203 0.22368588
0.70373838 0.10546458 0.02266549 3.32134627 1.05345567 0.00525624
0.61360574 0.13233001 0.02588078 2.31584339 0.95211920 0.16808329
0.70351332 0.06810127 0.01075945 3.21752599 0.85479273 0.15012053
0.61703553 0.18685136 0.02008130 3.89059222 1.03105480 0.25111410
0.61944285 0.11849291 0.02868716 3.85900328 0.95126055 0.26153587
0.67822215 0.04724357 0.02762386 3.70753592 1.02630456 -0.00193371
0.74801773 0.16251382 0.00946451 3.41826902 0.80269638 0.02150707
0.59936950 0.06167060 0.02424949 1.93190347 1.02451660 0.17161178
0.71956800 0.12296500 0.02490562 2.07545255 0.92876199 0.12364626
0.78062926 0.18790913 0.02382763 1.90957407 0.96105639 0.20237380
0.74991573 0.17336805 0.02335957 3.60045396 0.90089664 0.00405697
0.67030529 0.05840159 0.01967702 3.77766516 1.07903174 0.11962324
0.63841623 0.07112384 0.00982237 3.71505419 0.91603339 0.09224433
0.74068833 0.05591878 0.00990180 2.38350246 1.01510979 0.06864825
0.73767704 0.11581839 0.03061440 3.70868699 0.89328278 0.00567950
0.75725519 0.09219675 0.01610761 3.37245920 0.94228695 0.22944011
0.69103129 0.16781829 0.01766417 3.50630964 0.85843745 0.17517090
0.79275938 0.07569693 0.02374948 3.60812985 0.86146488 0.18251882
0.64773540 0.14608793 0.02664244 2.74280488 0.87456641 0.09532701
0.69215610 0.16632194 0.02508855 4.04309760 0.95173232 0.10289012
0.73737218 0.15446967 0.02545206 2.18449577 1.04101973 0.09362057
0.74357038 0.18601030 0.02893725 2.10892960 0.78698296 0.09809275
0.65094362 0.11879877 0.01032454 4.02012305 0.95440372 0.22871757
0.59084549 0.09698758 0.01707966 4.00226607 0.84902133 0.05410450
0.80494332 0.17048323 0.02344249 3.93316358 1.06196705 0.13095414
0.80470048 0.10639767 0.01435464 2.24055223 1.01468518 0.04139187
0.73126744 0.08818826 0.01393900 3.22141890 1.04145735 0.11068100
0.73834480 0.10415486 0.01469016 3.13738924 0.86985061 0.02048985
0.72368345 0.08334431 0.01120721 3.63392184 1.01983054 0.08569167
0.65448352 0.14561272 0.02539927 2.20886160 1.09233420 0.01126998
0.70686423 0.17505334 0.02604106 3.68544129 0.91562774 0.24204712
0.77469683 0.14272144 0.02160461 3.14212640 1.08778308 0.07644807
0.79113002 0.14361660 0.02536375 2.13466667 0.91186125 0.16472116
0.77752023 0.11046971 0.02479156 2.81266262 0.87176880 0.03402001
0.77588692 0.17824055 0.02496078 2.40439193 0.95144054 0.05321706
0.76776514 0.11073828 0.01919576 3.64140637 0.99721714 0.17058605
0.61313312 0.10127296 0.01931485 3.81263350 0.90196106 0.18068363
0.71365662 0.20109272 0.02696009 2.09063687 0.88378411 0.04449762
0.62609266 0.10024639 0.01835720 1.96575355 0.97177618 0.17879738
0.80159475 0.09007548 0.02961464 2.61966721 0.80228385 0.21280456
0.78219516 0.12828892 0.01146724 2.55115628 0.87776083 0.14347298
0.75015872 0.10911305 0.03052228 3.73648982 0.99121967 0.21821451
0.63349693 0.06645897 0.02695079 2.76429392 0.85657093 0.02821811
0.60225479 0.12212972 0.01895731 3.10353799 0.95708308 0.22007968
0.75399990 0.13774308 0.02005418 2.68320768 0.87289582 0.10083902
0.67012374 0.05637493 0.01710849 4.06548648 1.05678916 0.20760075
0.72726161 0.18818148 0.02414149 2.04454160 0.80679383 0.14911774
0.70080514 0.08271461 0.02757699 3.86319893 0.95929851 0.04397979
0.61485856 0.05406193 0.01871424 3.16718536 0.94657367 0.25564330
0.68259903 0.10272160 0.01731100 3.73108884 0.94179349 0.05508418
0.67360472 0.20672837 0.02148413 3.81852231 1.09619399 0.13669285
0.62979812 0.13797762 0.01887646 3.22872382 0.86677981 0.23104670
0.70106363 0.08541161 0.02162175 2.23635224 0.80388991 0.16612299
0.78243895 0.08179945 0.01115132 2.88016617 1.10483634 0.23387609
0.72288867 0.06020209 0.02319111 3.47918145 0.93689599 0.20514093
0.59112075 0.13550076 0.01005762 2.61751734 0.96852606 0.11306119
0.73148130 0.08088906 0.01539349 3.57594892 0.82699209 0.15137006
0.72642472 0.11461014 0.02165495 3.82216841 1.06605974 0.23305409
0.74391638 0.10100103 0.02348988 3.06844914 0.99684018 0.25083439
0.70034599 0.12850874 0.01027600 2.40962833 1.00584032 -0.00009006
0.66088232 0.06998808 0.02122408 2.01663055 1.01309027 0.10729311
0.78285378 0.14203446 0.01638219 3.48951680 0.83611809 0.23287677
0.74008683 0.04913828 0.01960429 3.18439155 0.86586928 0.25215816
0.76882200 0.17734428 0.01221085 4.02511281 0.99516710 0.19290975
0.79529169 0.16461148 0.02742332 2.50679236 0.92033682 0.23693785
0.74729761 0.14510931 0.01131326 3.12230106 0.98911300 0.20929308
0.64927836 0.16492236 0.02083066 2.98800178 0.98820756 0.17395479
0.70473907 0.15094307 0.01858913 2.74031526 0.88952965 0.24350492
0.73456907 0.18431720 0.02402414 4.04006366 1.02501948 0.02574118
0.64256949 0.12923668 0.02372651 3.99598197 1.06250609 0.03787573
0.70144979 0.09901875 0.02245514 2.43439455 0.84724907 0.05709923
0.62560492 0.18102025 0.01061488 2.51171071 0.86193222 0.13388465
0.59205033 0.06429576 0.02145783 3.61640023 0.83099309 0.25008528
0.70557687 0.13723104 0.02016836 1.93406188 1.10167606 0.06173191
0.63748818 0.13926630 0.01879799 3.20724271 0.91403427 0.06947781
0.74894529 0.06117966 0.03001628 2.02243448 0.85967848 0.08760180
0.70591228 0.08348730 0.01091334 3.91288666 0.80723964 0.07428158
0.66612954 0.04657631 0.00992511 2.65888406 0.81426226 0.20346776
0.71778118 0.13058636 0.02336665 3.87864877 1.00118636 0.24115909
0.66126156 0.07152753 0.02104340 1.90744697 0.93930163 0.18321170
0.63942175 0.16404519 0.01571261 3.38488586 1.06383886 0.04678076
0.80622227 0.10054638 0.02243978 2.58764380 0.80303156 0.25677475
0.67981882 0.20545509 0.01837693 2.05739330 0.82164511 0.15593206
0.68826806 0.13969789 0.02524292 3.64445186 1.10552596 0.15760810
0.65558985 0.16928508 0.02886164 2.25418595 0.87084211 0.05016429
0.63274266 0.17161852 0.02232547 3.84334416 0.86255692 0.18406958
0.60493040 0.10513819 0.01965745 3.93716237 0.88045795 0.22418907
0.65809804 0.13763783 0.01958024 1.95780011 0.94396525 0.03442607
0.71593640 0.04706384 0.01091724 2.59518272 0.82949087 0.09850283
0.74073298 0.20374028 0.02567056 3.38778100 0.87748400 0.16563509
0.62517770 0.13280513 0.01441885 2.63717839 1.04315848 0.12982022
0.75881311 0.16605624 0.02514356 2.79361692 0.97734200 0.03249791
0.78995621 0.19136653 0.02802479 3.23600439 0.95464938 0.06564402
0.72103072 0.16704735 0.00925876 2.09771261 0.85925441 0.05760745
0.74203503 0.07129521 0.01994243 3.62675642 0.95921449 0.13932964
0.76637143 0.07315905 0.01334195 3.52966604 0.96123883 0.04298223
0.63627965 0.04625799 0.02945643 3.97855045 0.98431445 0.21318000
0.73092475 0.08020362 0.01878003 3.24629689 0.98878773 0.12586133
0.68374179 0.18440425 0.01371869 2.38801350 1.06860227 0.23365195
0.77951365 0.08969559 0.00938074 2.50103314 1.09506002 0.12807196
0.64868327 0.09769768 0.02976642 3.69047527 0.94682526 0.22923016
0.61801124 0.19125350 0.02469778 3.09310196 0.97511434 0.06802901
0.65542154 0.11010793 0.01706089 2.30202333 0.88887245 0.16511283
0.76735792 0.07975646 0.03085673 3.90046162 0.93843757 0.05541220
0.63794112 0.08687488 0.00939605 2.76215283 0.87651338 0.21410480
0.80992467 0.15378285 0.02061680 3.46947957 0.86339395 0.24266920
0.66328273 0.13593899 0.01776080 2.96295083 0.79453102 0.11194847
0.68114797 0.19107073 0.01293599 3.31679102 0.88588656 0.14472834
0.74836053 0.20249304 0.02251188 2.29178764 0.96961173 0.25016747
0.65629062 0.05019881 0.02579403 2.77348341 1.05907013 0.20553356
0.69938061 0.11172653 0.02174127 2.58906863 1.00724643 0.13479587
0.70720198 0.15514887 0.02130291 2.26315148 1.11213613 0.08523643
0.66734446 0.05491881 0.01922614 3.55923515 0.99044418 0.06761954
0.61431491 0.08930703 0.00906347 3.26178482 1.00371503 0.17276736
0.62245554 0.17015156 0.02072929 3.41092836 1.01003029 -0.00135430
0.74419856 0.09056782 0.02077111 2.82681868 0.90403511 0.15666096
0.80664741 0.14725931 0.02942805 3.29965815 0.81397167 0.21149432
0.67073829 0.05371383 0.02565293 2.31999534 1.00162367 0.09503063
0.70864989 0.17967413 0.01327989 2.97289096 0.82808085 0.08747201
0.59795424 0.13183328 0.02777770 2.60084959 0.88656891 0.18089987
0.69084892 0.17382422 0.02735162 2.52709111 1.05099869 0.03104009
0.80801429 0.14656266 0.02288161 3.10005366 0.89060579 0.06419644
0.78398748 0.04799940 0.02870864 3.83184668 1.09776991 0.06125399
0.67896875 0.04788989 0.02834692 3.17080131 0.92909110 0.22876793
0.73245817 0.10877384 0.01693635 2.42498212 0.92233956 0.02889218
0.78036182 0.09398998 0.02875794 3.85705240 1.06898605 0.05134305
0.79629006 0.12162365 0.01192842 2.36437256 0.89249440 0.10536718
0.71084804 0.11796237 0.02324252 3.34444658 0.81441031 0.08006472
0.76275232 0.18345234 0.02303806 3.49233256 1.09168509 0.24678023
0.76217366 0.19980509 0.02567946 3.48222483 0.84885437 0.13186473
0.80303203 0.08302815 0.01537925 4.09484454 1.02206930 0.24492118
0.76424352 0.15068631 0.02864115 2.16002483 0.80766865 0.01435513
0.76861323 0.18543478 0.02913583 3.44880487 1.11364905 0.22742005
0.74745137 0.14053002 0.01208198 2.92557648 0.99401747 0.10375549
0.73486768 0.06319481 0.02411789 3.00079535 1.05405680 0.00038238
0.75687460 0.16907542 0.01195018 2.79696211 0.78961492 0.04832610
0.72479183 0.11535681 0.02172831 2.43577463 0.90478113 0.23639143
0.77777165 0.17056692 0.01751496 3.04991444 0.98000401 0.14771351
0.72600279 0.04995468 0.01927317 2.42943694 1.00780223 0.15150101
0.60674734 0.15471672 0.01294638 2.24643010 1.05371544 0.14443264
0.63762382 0.06825314 0.02457175 1.96840992 0.90757879 0.15703003
0.65767124 0.11281083 0.01385433 4.00919705 1.04958232 0.07784604
0.67302440 0.11389913 0.01496070 2.60536213 1.00108189 0.14721748
0.78091465 0.19427109 0.02756684 2.62192108 1.05441963 0.23832442
0.64543378 0.15236425 0.00913248 2.85386953 0.93528535 0.03155414
0.61393584 0.08567775 0.02383339 3.68833203 1.10983249 0.01399010
0.70888483 0.10806623 0.01598677 2.14963719 0.81056793 0.18009684
0.60459845 0.08912529 0.01445741 2.24282195 0.84243383 0.21557415
0.76448856 0.13263460 0.02797916 2.30982968 0.95547148 0.11393924
0.75267091 0.11145256 0.01315698 1.91947294 1.03404048 0.25993641
0.63571372 0.20442630 0.02711874 2.24768150 0.91063768 0.24615047
0.64337899 0.09315775 0.01308600 2.20310126 0.96454252 0.21186038
0.69517767 0.05957612 0.01551200 2.28855374 0.84401765 0.18434690
0.74177056 0.20576832 0.02542086 3.30304612 1.07398948 0.24562977
0.73675282 0.06184994 0.01038725 2.00323431 1.04132864 0.10042846
0.67188068 0.20312315 0.01991768 2.14787458 1.11311563 0.13979651
0.79027047 0.14107763 0.02905612 3.25628315 0.99070129 0.03716262
0.63537124 0.16155836 0.03048114 2.20712305 0.82290412 0.21046415
0.62951431 0.07449638 0.00969139 3.20256132 0.86689456 0.02569216
0.66030326 0.14085539 0.02952922 4.04264436 0.93198445 0.24424821
0.67495868 0.13997287 0.01690014 3.12735354 0.83930077 0.01785652
0.79647674 0.06383378 0.01827892 3.04195414 0.90244740 0.00922382
0.75507730 0.13676410 0.02928409 3.27789473 0.99325835 0.04811726
0.67269599 0.12718358 0.02569843 3.23135518 0.93100517 0.03000781
0.73703463 0.12429648 0.01370683 2.45138974 0.99891096 0.21686548
0.77189976 0.12222278 0.02290652 3.90939471 0.95883193 0.23327535
0.67456741 0.16614406 0.01607561 3.09868979 0.91872286 0.26081776
0.77230652 0.05120438 0.02043162 3.93026045 1.02054650 0.21483069
0.69302985 0.11354595 0.01545929 2.54875348 0.82203522 0.24731353
0.76230094 0.18467150 0.01266325 3.26613886 1.00702883 0.17456504
0.62809114 0.12592188 0.01884247 2.15255284 0.80650901 0.18305256
0.77677870 0.17561605 0.01704720 3.76813799 1.00235636 0.01096693
0.80810039 0.19397683 0.02630982 2.98233051 0.80192115 0.17073844
0.79419738 0.14853104 0.01614659 2.51030225 0.93439975 0.25967773
0.75840830 0.10421505 0.02108882 2.65355980 0.81485317 0.12017868
0.69385088 0.08474999 0.01664349 3.19229375 1.04698729 0.02762719
0.67384094 0.16561050 0.01514927 3.39568105 0.90709252 0.15059353
0.65376666 0.14068610 0.02410542 1.92665876 0.83390901 0.22038371
